2.899708356700000156e+00,-9.257597082400000232e+00,1.115837274199999918e+01
2.807132385900000138e+00,-9.155378300400000668e+00,1.122279636400000058e+01
2.715578602899999971e+00,-9.051442941699999523e+00,1.128031799899999932e+01
2.625064173400000200e+00,-8.945883247599999422e+00,1.133108516100000074e+01
2.535605341000000124e+00,-8.838789889799999244e+00,1.137524480599999954e+01
2.447217442099999918e+00,-8.730251967599999219e+00,1.141294327600000003e+01
2.359914922399999782e+00,-8.620357006100000774e+00,1.144432625099999967e+01
2.273711352299999877e+00,-8.509190954299999277e+00,1.146953869200000042e+01
2.188619442799999870e+00,-8.396838185200000026e+00,1.148872479699999971e+01
2.104651060900000203e+00,-8.283381495600000477e+00,1.150202794299999987e+01
2.021817245999999901e+00,-8.168902107099999199e+00,1.150959065199999998e+01
1.940128224900000031e+00,-8.053479668099999600e+00,1.151155453199999990e+01
1.859593428199999954e+00,-7.937192255700000310e+00,1.150806024699999952e+01
1.780221505699999929e+00,-7.820116379099999904e+00,1.149924746399999975e+01
1.702020341899999956e+00,-7.702326982999999849e+00,1.148525481799999959e+01
1.624997072099999995e+00,-7.583897452399999572e+00,1.146621987300000001e+01
1.549158097500000109e+00,-7.464899617000000376e+00,1.144227908100000057e+01
1.474509101400000022e+00,-7.345403757299999725e+00,1.141356775100000043e+01
1.401055063799999889e+00,-7.225478610299999715e+00,1.138022001000000039e+01
1.328800277700000088e+00,-7.105191376799999681e+00,1.134236877100000029e+01
1.257748363899999999e+00,-6.984607728000000293e+00,1.130014570400000018e+01
1.187902286599999968e+00,-6.863791813899999816e+00,1.125368120099999913e+01
1.119264368500000106e+00,-6.742806271200000090e+00,1.120310435100000035e+01
1.051836305799999982e+00,-6.621712232500000184e+00,1.114854290999999975e+01
9.856191834599999924e-01,-6.500569335399999815e+00,1.109012327499999984e+01
9.206134901100000434e-01,-6.379435732200000153e+00,1.102797046000000059e+01
8.568191327899999932e-01,-6.258368100600000261e+00,1.096220807099999917e+01
7.942354517799999902e-01,-6.137421653599999694e+00,1.089295828600000071e+01
7.328612352400000196e-01,-6.016650151300000360e+00,1.082034182900000019e+01
6.726947337299999941e-01,-5.896105912200000354e+00,1.074447795500000069e+01
6.137336746099999463e-01,-5.775839824700000236e+00,1.066548442799999918e+01
5.559752763599999925e-01,-5.655901359899999647e+00,1.058347750499999940e+01
4.994162627600000071e-01,-5.536338583900000110e+00,1.049857191799999967e+01
4.440528769200000059e-01,-5.417198170599999862e+00,1.041088086100000076e+01
3.898808952200000233e-01,-5.298525415300000319e+00,1.032051597299999912e+01
3.368956410699999737e-01,-5.180364248200000077e+00,1.022758732600000009e+01
2.850919985800000056e-01,-5.062757248199999616e+00,1.013220341399999924e+01
2.344644261000000118e-01,-4.945745657099999804e+00,1.003447114000000084e+01
1.850069695300000094e-01,-4.829369393900000418e+00,9.934495807299999370e+00
1.367132755899999885e-01,-4.713667069699999601e+00,9.832381111000000118e+00
8.957660489400000314e-02,-4.598676002800000440e+00,9.728229128000000614e+00
4.358984486700000216e-02,-4.484432233099999721e+00,9.622140311400000812e+00
-1.254477464599999901e-03,-4.370970538599999955e+00,9.514213483900000767e+00
-4.496418285099999801e-02,-4.258324449999999928e+00,9.404545833000000243e+00
-8.754742735100000395e-02,-4.146526266899999591e+00,9.293232906100000079e+00
-1.290126900199999871e-01,-4.035607073999999628e+00,9.180368607700000183e+00
-1.693687607599999867e-01,-3.925596756600000070e+00,9.066045196199999268e+00
-2.086247283300000088e-01,-3.816524017399999913e+00,8.950353282700000079e+00
-2.467899685000000121e-01,-3.708416392799999795e+00,8.833381829900000426e+00
-2.838741324299999813e-01,-3.601300269499999818e+00,8.715218151800000257e+00
-3.198871351199999991e-01,-3.495200900800000010e+00,8.595947914799999978e+00
-3.548391441300000060e-01,-3.390142423799999971e+00,8.475655138700000535e+00
-3.887405683699999837e-01,-3.286147876499999843e+00,8.354422198900000041e+00
-4.216020471299999905e-01,-3.183239213899999864e+00,8.232329829599999371e+00
-4.534344392699999893e-01,-3.081437326000000088e+00,8.109457127100000662e+00
-4.842488125300000168e-01,-2.980762054399999972e+00,7.985881554199999677e+00
-5.140564330700000406e-01,-2.881232209599999816e+00,7.861678944900000410e+00
-5.428687551699999947e-01,-2.782865588399999979e+00,7.736923510299999585e+00
-5.706974110500000474e-01,-2.685678990800000054e+00,7.611687844399999570e+00
-5.975542009600000037e-01,-2.589688237899999912e+00,7.486042931100000075e+00
-6.234510833399999896e-01,-2.494908188400000171e+00,7.360058151599999654e+00
-6.484001652299999918e-01,-2.401352756800000154e+00,7.233801292199999899e+00
-6.724136927899999616e-01,-2.309034930200000169e+00,7.107338552999999948e+00
-6.955040421000000528e-01,-2.217966785899999849e+00,6.980734556399999846e+00
-7.176837099499999706e-01,-2.128159508500000019e+00,6.854052357399999629e+00
-7.389653050400000200e-01,-2.039623407500000152e+00,6.727353452900000086e+00
-7.593615391100000389e-01,-1.952367934500000013e+00,6.600697792700000122e+00
-7.788852184600000284e-01,-1.866401700199999958e+00,6.474143790100000295e+00
-7.975492354600000056e-01,-1.781732491999999946e+00,6.347748333600000237e+00
-8.153665603799999939e-01,-1.698367290900000048e+00,6.221566798699999623e+00
-8.323502332900000189e-01,-1.616312288800000108e+00,6.095653059800000051e+00
-8.485133561800000113e-01,-1.535572905300000013e+00,5.970059503199999895e+00
-8.638690852299999445e-01,-1.456153805000000023e+00,5.844837040199999834e+00
-8.784306232799999892e-01,-1.378058913999999913e+00,5.720035119900000353e+00
-8.922112124200000105e-01,-1.301291437099999948e+00,5.595701743800000294e+00
-9.052241267899999722e-01,-1.225853874600000060e+00,5.471883479099999725e+00
-9.174826655400000197e-01,-1.151748038200000046e+00,5.348625473500000282e+00
-9.290001459200000200e-01,-1.078975068699999929e+00,5.225971469700000149e+00
-9.397898966100000084e-01,-1.007535451399999893e+00,5.103963820499999748e+00
-9.498652511199999759e-01,-9.374290330400000260e-01,4.982643504000000334e+00
-9.592395414500000106e-01,-8.686550378499999781e-01,4.862050139099999946e+00
-9.679260918300000016e-01,-8.012120836399999613e-01,4.742222001200000037e+00
-9.759382126600000262e-01,-7.350981978299999664e-01,4.623196038499999716e+00
-9.832891946399999750e-01,-6.703108332499999600e-01,4.505007887599999705e+00
-9.899923029799999608e-01,-6.068468839199999687e-01,4.387691890700000208e+00
-9.960607718099999675e-01,-5.447027006300000362e-01,4.271281111300000433e+00
-1.001507798800000071e+00,-4.838741063700000011e-01,4.155807352000000066e+00
-1.006346539900000003e+00,-4.243564116399999864e-01,4.041301170499999706e+00
-1.010590104000000045e+00,-3.661444296499999917e-01,3.927791897400000121e+00
-1.014251548300000083e+00,-3.092324913000000230e-01,3.815307653100000085e+00
-1.017343873199999971e+00,-2.536144600299999885e-01,3.703875365400000064e+00
-1.019880017800000038e+00,-1.992837465600000024e-01,3.593520786900000097e+00
-1.021872855300000049e+00,-1.462333234200000054e-01,3.484268512399999906e+00
-1.023335188499999937e+00,-9.445573932100000125e-02,3.376141997099999958e+00
-1.024279745899999927e+00,-4.394313337700000294e-02,3.269163573999999794e+00
-1.024719177199999942e+00,5.312750830400000263e-03,3.163354471999999973e+00
-1.024666049699999970e+00,5.332055138300000052e-02,3.058734833900000005e+00
-1.024132844199999948e+00,1.000892743100000037e-01,2.955323733899999805e+00
-1.023131951499999914e+00,1.456282800600000038e-01,2.853139196399999911e+00
-1.021675668699999928e+00,1.899472701300000121e-01,2.752198213699999840e+00
-1.019776196000000024e+00,2.330562738799999978e-01,2.652516763800000010e+00
-1.017445633199999921e+00,2.749656355599999769e-01,2.554109829300000190e+00
-1.014695976899999907e+00,3.156860014399999748e-01,2.456991414800000051e+00
-1.011539116900000090e+00,3.552283072199999836e-01,2.361174565499999822e+00
-1.007986833799999982e+00,3.936037655099999810e-01,2.266671385200000000e+00
-1.004050796100000031e+00,4.308238536399999763e-01,2.173493054400000180e+00
-9.997425575999999703e-01,4.669003015100000042e-01,2.081649848400000113e+00
-9.950735545800000192e-01,5.018450797100000305e-01,1.991151155300000086e+00
-9.900551037899999463e-01,5.356703878199999824e-01,1.902005494099999972e+00
-9.846983999099999663e-01,5.683886428700000160e-01,1.814220532900000071e+00
-9.790145134800000148e-01,6.000124680199999672e-01,1.727803106399999900e+00
-9.730143888000000185e-01,6.305546814300000413e-01,1.642759233899999893e+00
-9.667088419799999555e-01,6.600282852700000147e-01,1.559094137300000016e+00
-9.601085591300000388e-01,6.884464549700000102e-01,1.476812258400000077e+00
-9.532240945800000143e-01,7.158225286799999587e-01,1.395917277099999909e+00
-9.460658692900000277e-01,7.421699968499999578e-01,1.316412128599999898e+00
-9.386441693300000555e-01,7.675024920599999856e-01,1.238299020499999958e+00
-9.309691444100000046e-01,7.918337789999999599e-01,1.161579451099999938e+00
-9.230508066200000528e-01,8.151777447100000407e-01,1.086254225700000076e+00
-9.148990291699999888e-01,8.375483888900000506e-01,1.012323474200000017e+00
-9.065235452800000093e-01,8.589598145500000337e-01,9.397866681400000033e-01
-8.979339471299999653e-01,8.794262186900000389e-01,8.686426374500000325e-01
-8.891396849499999533e-01,8.989618833500000461e-01,7.988895872600000336e-01
-8.801500661100000178e-01,9.175811666500000019e-01,7.305251145900000243e-01
-8.709742544499999850e-01,9.352984941799999952e-01,6.635462248000000285e-01
-8.616212695099999541e-01,9.521283505300000005e-01,5.979493480099999925e-01
-8.520999860000000314e-01,9.680852709199999628e-01,5.337303552800000128e-01
-8.424191332899999551e-01,9.831838331600000203e-01,4.708845747400000059e-01
-8.325872949599999462e-01,9.974386497099999582e-01,4.094068074500000209e-01
-8.226129084600000141e-01,1.010864359900000009e+00,3.492913432299999954e-01
-8.125042648600000472e-01,1.023475622399999896e+00,2.905319762099999870e-01
-8.022695086400000175e-01,1.035287107899999892e+00,2.331220203599999874e-01
-7.919166375599999697e-01,1.046313491899999892e+00,1.770543246999999876e-01
-7.814535026400000195e-01,1.056569447300000020e+00,1.223212884499999958e-01
-7.708878081700000218e-01,1.066069638499999916e+00,6.891487598100000389e-02
-7.602271117800000200e-01,1.074828713600000096e+00,1.682663158099999973e-02
-7.494788246500000417e-01,1.082861298899999936e+00,-3.395230596099999693e-02
-7.386502116600000001e-01,1.090181991799999972e+00,-8.343118892299999922e-02
-7.277483917399999447e-01,1.096805355299999896e+00,-1.316196464200000138e-01
-7.167803381899999771e-01,1.102745911700000025e+00,-1.785276703399999998e-01
-7.057528790699999499e-01,1.108018136799999942e+00,-2.241656015100000066e-01
-6.946726976999999525e-01,1.112636454300000022e+00,-2.685441159599999961e-01
-6.835463331600000192e-01,1.116615230499999889e+00,-3.116742114700000177e-01
-6.723801808599999541e-01,1.119968768799999959e+00,-3.535671942499999942e-01
-6.611804931700000498e-01,1.122711304599999904e+00,-3.942346658399999981e-01
-6.499533801200000349e-01,1.124857000600000045e+00,-4.336885101899999873e-01
-6.387048101200000216e-01,1.126419941600000030e+00,-4.719408809100000268e-01
-6.274406107000000121e-01,1.127414130000000014e+00,-5.090041887799999776e-01
-6.161664693999999720e-01,1.127853481400000080e+00,-5.448910893899999719e-01
-6.048879345900000093e-01,1.127751820100000080e+00,-5.796144709899999636e-01
-5.936104163800000055e-01,1.127122874999999969e+00,-6.131874425900000203e-01
-5.823391876300000325e-01,1.125980275799999930e+00,-6.456233221999999605e-01
-5.710793848799999850e-01,1.124337548399999998e+00,-6.769356252699999521e-01
-5.598360093900000001e-01,1.122208112100000044e+00,-7.071380533800000201e-01
-5.486139282699999953e-01,1.119605275300000091e+00,-7.362444830600000101e-01
-5.374178755199999769e-01,1.116542232200000040e+00,-7.642689548900000185e-01
-5.262524532000000255e-01,1.113032059800000084e+00,-7.912256627000000542e-01
-5.151221325999999490e-01,1.109087714199999963e+00,-8.171289430799999476e-01
-5.040312554600000494e-01,1.104722028000000078e+00,-8.419932649900000454e-01
-4.929840351800000020e-01,1.099947707299999911e+00,-8.658332196500000411e-01
-4.819845581000000156e-01,1.094777328800000005e+00,-8.886635105700000370e-01
-4.710367848099999977e-01,1.089223337399999991e+00,-9.104989437999999602e-01
-4.601445514399999936e-01,1.083298043100000108e+00,-9.313544184199999965e-01
-4.493115710100000215e-01,1.077013619599999972e+00,-9.512449171200000331e-01
-4.385414348100000193e-01,1.070382101100000094e+00,-9.701854971000000161e-01
-4.278376138000000162e-01,1.063415380699999968e+00,-9.881912810999999852e-01
-4.172034600000000260e-01,1.056125208100000101e+00,-1.005277448600000012e+00
-4.066422079199999984e-01,1.048523188199999900e+00,-1.021459227400000058e+00
-3.961569760299999965e-01,1.040620778499999899e+00,-1.036751884899999920e+00
-3.857507682499999868e-01,1.032429288099999898e+00,-1.051170720500000044e+00
-3.754264753700000123e-01,1.023959876099999944e+00,-1.064731056799999909e+00
-3.651868766099999886e-01,1.015223549599999942e+00,-1.077448232699999897e+00
-3.550346411099999933e-01,1.006231163100000048e+00,-1.089337595199999953e+00
-3.449723294800000062e-01,9.969934167699999739e-01,-1.100414491900000069e+00
-3.350023953099999785e-01,9.875208554500000124e-01,-1.110694264499999973e+00
-3.251271867600000198e-01,9.778238677099999610e-01,-1.120192240800000016e+00
-3.153489480800000244e-01,9.679126848200000355e-01,-1.128923728600000009e+00
-3.056698212300000272e-01,9.577973799600000282e-01,-1.136904008499999952e+00
-2.960918474299999992e-01,9.474878675000000250e-01,-1.144148327699999967e+00
-2.866169687599999794e-01,9.369939023100000153e-01,-1.150671893700000004e+00
-2.772470297299999831e-01,9.263250792599999617e-01,-1.156489867999999976e+00
-2.679837789399999726e-01,9.154908327399999823e-01,-1.161617360199999949e+00
-2.588288706099999836e-01,9.045004362699999856e-01,-1.166069422200000094e+00
-2.497838662499999862e-01,8.933630022299999807e-01,-1.169861042600000012e+00
-2.408502362299999866e-01,8.820874816599999502e-01,-1.173007141200000047e+00
-2.320293614099999957e-01,8.706826640999999478e-01,-1.175522564100000000e+00
-2.233225347699999974e-01,8.591571775799999866e-01,-1.177422077899999975e+00
-2.147309629999999969e-01,8.475194886500000413e-01,-1.178720365300000017e+00
-2.062557681099999873e-01,8.357779024500000542e-01,-1.179432020299999939e+00
-1.978979890800000030e-01,8.239405629299999534e-01,-1.179571543200000017e+00
-1.896585834500000012e-01,8.120154530700000040e-01,-1.179153336800000007e+00
-1.815384289199999945e-01,8.000103952299999488e-01,-1.178191701300000060e+00
-1.735383249699999908e-01,7.879330515000000368e-01,-1.176700830899999994e+00
-1.656589944599999864e-01,7.757909241799999522e-01,-1.174694809400000040e+00
-1.579010852199999870e-01,7.635913562999999682e-01,-1.172187606400000082e+00
-1.502651716500000012e-01,7.513415321699999927e-01,-1.169193073900000046e+00
-1.427517563300000070e-01,7.390484780499999573e-01,-1.165724942400000019e+00
-1.353612715499999952e-01,7.267190628199999836e-01,-1.161796817799999992e+00
-1.280940809199999919e-01,7.143599987300000009e-01,-1.157422178000000024e+00
-1.209504809300000067e-01,7.019778422500000392e-01,-1.152614369899999991e+00
-1.139307025099999954e-01,6.895789948799999625e-01,-1.147386606199999992e+00
-1.070349125600000006e-01,6.771697040799999900e-01,-1.141751963199999942e+00
-1.002632155200000041e-01,6.647560642299999989e-01,-1.135723377199999939e+00
-9.361565487999999602e-02,6.523440176500000520e-01,-1.129313642899999914e+00
-8.709221470399999832e-02,6.399393556300000396e-01,-1.122535410200000028e+00
-8.069282114699999342e-02,6.275477195399999930e-01,-1.115401182400000080e+00
-7.441734395200000352e-02,6.151746019799999576e-01,-1.107923313799999976e+00
-6.826559793200000226e-02,6.028253479299999773e-01,-1.100114007800000016e+00
-6.223734445299999862e-02,5.905051560299999780e-01,-1.091985314800000051e+00
-5.633229289200000073e-02,5.782190797699999774e-01,-1.083549130800000038e+00
-5.055010209500000046e-02,5.659720288299999735e-01,-1.074817195100000067e+00
-4.489038180600000288e-02,5.537687704000000544e-01,-1.065801089300000060e+00
-3.935269410199999929e-02,5.416139305299999540e-01,-1.056512235600000071e+00
-3.393655479700000144e-02,5.295119955599999484e-01,-1.046961895399999953e+00
-2.864143484200000131e-02,5.174673134999999702e-01,-1.037161168299999936e+00
-2.346676170699999939e-02,5.054840955199999541e-01,-1.027120990900000086e+00
-1.841192075100000006e-02,4.935664174100000134e-01,-1.016852135499999976e+00
-1.347625657700000056e-02,4.817182211200000119e-01,-1.006365209699999985e+00
-8.659074366100000253e-03,4.699433162500000205e-01,-9.956706550999999683e-01
-3.959641203600000429e-03,4.582453816200000030e-01,-9.847787469100000024e-01
6.228126125500000210e-04,4.466279668800000047e-01,-9.736995932099999917e-01
5.089092281399999577e-03,4.350944940800000049e-01,-9.624431344199999572e-01
9.440037222199999800e-03,4.236482592799999947e-01,-9.510191429100000038e-01
1.367651981499999961e-02,4.122924342200000036e-01,-9.394372226199999565e-01
1.779944415700000088e-02,4.010300679400000123e-01,-9.277068088300000070e-01
2.180974483699999952e-02,3.898640884799999817e-01,-9.158371680000000348e-01
2.570838572099999955e-02,3.787973045199999889e-01,-9.038373976500000406e-01
2.949635876699999854e-02,3.678324071599999856e-01,-8.917164264000000395e-01
3.317468283799999973e-02,3.569719715299999874e-01,-8.794830140199999535e-01
3.674440255400000105e-02,3.462184585699999984e-01,-8.671457515699999563e-01
4.020658713900000097e-02,3.355742167799999898e-01,-8.547130616900000533e-01
4.356232930699999867e-02,3.250414838999999834e-01,-8.421931988299999894e-01
4.681274414600000017e-02,3.146223887099999783e-01,-8.295942496699999502e-01
4.995896803299999800e-02,3.043189527499999825e-01,-8.169241335600000431e-01
5.300215756099999759e-02,2.941330921199999948e-01,-8.041906029900000030e-01
5.594348848200000196e-02,2.840666191999999812e-01,-7.914012442400000236e-01
5.878415467399999983e-02,2.741212444600000242e-01,-7.785634779400000260e-01
6.152536711900000177e-02,2.642985782300000253e-01,-7.656845598399999453e-01
6.416835290099999478e-02,2.546001324500000162e-01,-7.527715815200000105e-01
6.671435422499999435e-02,2.450273224600000022e-01,-7.398314712300000373e-01
6.916462745000000190e-02,2.355814687899999982e-01,-7.268709947799999460e-01
7.152044213800000383e-02,2.262637989200000088e-01,-7.138967564499999474e-01
7.378308012699999474e-02,2.170754490900000111e-01,-7.009151999699999580e-01
7.595383461799999625e-02,2.080174660100000128e-01,-6.879326095500000182e-01
7.803400927799999942e-02,1.990908087000000104e-01,-6.749551109900000512e-01
8.002491736500000341e-02,1.902963501999999918e-01,-6.619886727799999537e-01
8.192788086699999417e-02,1.816348794000000044e-01,-6.490391072700000263e-01
8.374422966099999421e-02,1.731071027099999882e-01,-6.361120719299999671e-01
8.547530068799999436e-02,1.647136459100000117e-01,-6.232130705399999693e-01
8.712243714700000641e-02,1.564550558099999933e-01,-6.103474545499999460e-01
8.868698770499999773e-02,1.483318020499999890e-01,-5.975204243999999720e-01
9.017030572600000238e-02,1.403442787899999988e-01,-5.847370308799999528e-01
9.157374851400000570e-02,1.324928064800000027e-01,-5.720021765599999641e-01
9.289867657900000020e-02,1.247776335099999995e-01,-5.593206172200000381e-01
9.414645291400000615e-02,1.171989379800000008e-01,-5.466969633599999545e-01
9.531844229300000249e-02,1.097568293400000006e-01,-5.341356816400000262e-01
9.641601058700000060e-02,1.024513501299999935e-01,-5.216410965000000122e-01
9.744052408799999676e-02,9.528247759800000105e-02,-5.092173916800000200e-01
9.839334886400000202e-02,8.825012538599999457e-02,-4.968686118000000262e-01
9.927585011799999748e-02,8.135414518500000414e-02,-4.845986640200000140e-01
1.000893915700000053e-01,7.459432836200000083e-02,-4.724113196499999945e-01
1.008353348499999996e-01,6.797040758700000074e-02,-4.603102158099999786e-01
1.015150389299999956e-01,6.148205844000000087e-02,-4.482988571500000075e-01
1.021298595100000040e-01,5.512890101199999920e-02,-4.363806175000000120e-01
1.026811485200000013e-01,4.891050148099999884e-02,-4.245587416300000139e-01
1.031702535400000065e-01,4.282637368199999905e-02,-4.128363470099999932e-01
1.035985172799999965e-01,3.687598066100000044e-02,-4.012164254899999727e-01
1.039672770800000035e-01,3.105873620700000046e-02,-3.897018451500000036e-01
1.042778644400000065e-01,2.537400637700000169e-02,-3.782953520299999761e-01
1.045316045100000008e-01,1.982111099999999890e-02,-3.669995719699999936e-01
1.047298156199999997e-01,1.439932516500000079e-02,-3.558170123500000170e-01
1.048738088700000015e-01,9.107880690599999551e-03,-3.447500639900000219e-01
1.049648876799999936e-01,3.945967586100000007e-03,-3.338010028999999768e-01
1.050043473499999991e-01,-1.087264516100000088e-03,-3.229719921800000004e-01
1.049934747100000065e-01,-5.992704937500000113e-03,-3.122650838000000095e-01
1.049335476600000011e-01,-1.077128055100000023e-02,-3.016822204699999843e-01
1.048258348499999937e-01,-1.542395439600000029e-02,-2.912252375100000124e-01
1.046715953100000041e-01,-1.995172431100000060e-02,-2.808958646799999959e-01
1.044720780700000018e-01,-2.435562158599999943e-02,-2.706957280300000268e-01
1.042285218500000055e-01,-2.863670962900000116e-02,-2.606263517899999882e-01
1.039421547500000015e-01,-3.279608265799999894e-02,-2.506891601899999822e-01
1.036141939300000009e-01,-3.683486440500000070e-02,-2.408854793599999877e-01
1.032458452799999982e-01,-4.075420684400000298e-02,-2.312165391500000111e-01
1.028383032099999955e-01,-4.455528893300000209e-02,-2.216834750199999926e-01
1.023927503200000033e-01,-4.823931537799999725e-02,-2.122873298500000117e-01
1.019103571699999933e-01,-5.180751542099999718e-02,-2.030290558400000001e-01
1.013922820200000019e-01,-5.526114163200000068e-02,-1.939095163400000044e-01
1.008396706000000004e-01,-5.860146874100000125e-02,-1.849294876700000034e-01
1.002536559100000030e-01,-6.182979247300000175e-02,-1.760896609800000068e-01
9.963535798799999510e-02,-6.494742840700000464e-02,-1.673906440700000109e-01
